machine_id,timestamp,temperature_c,vibration_mm_s,current_a,pressure_bar,status
MIX-R1,2026-06-10T13:49:00,62.36,2.89,10.04,6.9,normal
MIX-R1,2026-06-10T13:50:00,66.82,1.37,11.52,7.23,normal
MIX-R1,2026-06-10T13:51:00,60.8,2.62,10.05,6.57,normal
MIX-R1,2026-06-10T13:52:00,65.9,2.03,9.38,7.26,normal
MIX-R1,2026-06-10T13:53:00,61.29,3.95,10.86,6.26,normal
MIX-R1,2026-06-10T13:54:00,67.54,3.13,10.04,6.87,normal
MIX-R1,2026-06-10T13:55:00,66.9,3.62,11.68,6.92,normal
MIX-R1,2026-06-10T13:56:00,59.5,2.92,13.44,7.02,normal
MIX-R1,2026-06-10T13:57:00,74.48,4.04,10.74,6.89,normal
MIX-R1,2026-06-10T13:58:00,64.85,2.16,10.52,7.16,normal
MIX-R1,2026-06-10T13:59:00,62.6,3.45,11.35,6.53,normal
MIX-R1,2026-06-10T14:00:00,63.19,2.59,9.68,6.41,normal
MIX-R1,2026-06-10T14:01:00,61.4,4.05,9.58,6.84,normal
MIX-R1,2026-06-10T14:02:00,62.99,3.91,11.81,7.06,normal
MIX-R1,2026-06-10T14:03:00,66.22,3.06,9.31,7.38,normal
MIX-R1,2026-06-10T14:04:00,61.96,3.6,11.56,6.63,normal
MIX-R1,2026-06-10T14:05:00,69.15,3.66,12.23,6.66,normal
MIX-R1,2026-06-10T14:06:00,59.86,2.9,10.71,6.82,normal
MIX-R1,2026-06-10T14:07:00,63.43,2.05,10.97,7.39,normal
MIX-R1,2026-06-10T14:08:00,66.86,3.57,11.07,6.92,normal
MIX-R1,2026-06-10T14:09:00,68.73,3.44,10.19,6.56,normal
MIX-R1,2026-06-10T14:10:00,64.0,3.39,10.18,6.89,normal
MIX-R1,2026-06-10T14:11:00,66.76,3.7,11.78,6.82,normal
MIX-R1,2026-06-10T14:12:00,59.77,2.99,10.54,6.25,normal
MIX-R1,2026-06-10T14:13:00,70.55,3.29,10.88,7.21,normal
MIX-R1,2026-06-10T14:14:00,62.48,3.54,10.39,6.74,normal
MIX-R1,2026-06-10T14:15:00,61.91,4.2,10.12,7.01,normal
MIX-R1,2026-06-10T14:16:00,57.5,3.91,11.55,6.83,normal
MIX-R1,2026-06-10T14:17:00,64.09,3.44,12.79,6.27,normal
MIX-R1,2026-06-10T14:18:00,68.13,2.65,10.48,6.73,normal
MIX-R1,2026-06-10T14:19:00,63.29,3.19,9.37,7.11,normal
MIX-R1,2026-06-10T14:20:00,57.82,3.52,10.17,6.45,normal
MIX-R1,2026-06-10T14:21:00,65.81,2.27,10.54,6.37,normal
MIX-R1,2026-06-10T14:22:00,66.85,2.65,10.05,6.89,normal
MIX-R1,2026-06-10T14:23:00,61.91,3.17,8.99,6.99,normal
MIX-R1,2026-06-10T14:24:00,72.06,4.88,10.59,7.04,normal
MIX-R1,2026-06-10T14:25:00,57.88,4.1,11.28,6.65,normal
MIX-R1,2026-06-10T14:26:00,69.95,3.05,10.04,6.94,normal
MIX-R1,2026-06-10T14:27:00,60.75,3.81,9.44,6.48,normal
MIX-R1,2026-06-10T14:28:00,61.36,3.66,9.88,6.4,normal
MIX-R1,2026-06-10T14:29:00,62.58,3.18,9.32,6.45,normal
MIX-R1,2026-06-10T14:30:00,73.45,2.68,10.18,6.69,normal
MIX-R1,2026-06-10T14:31:00,63.31,3.57,11.45,6.71,normal
MIX-R1,2026-06-10T14:32:00,60.05,3.96,10.4,7.32,normal
MIX-R1,2026-06-10T14:33:00,56.02,3.32,12.42,6.69,normal
MIX-R1,2026-06-10T14:34:00,64.1,3.38,9.94,6.71,normal
MIX-R1,2026-06-10T14:35:00,63.65,2.82,11.73,6.94,normal
MIX-R1,2026-06-10T14:36:00,66.0,3.69,10.24,6.57,normal
MIX-R1,2026-06-10T14:37:00,62.59,3.2,9.44,6.65,normal
MIX-R1,2026-06-10T14:38:00,62.94,4.47,7.73,6.75,normal
MIX-R1,2026-06-10T14:39:00,71.9,3.27,11.25,6.83,normal
MIX-R1,2026-06-10T14:40:00,62.33,1.85,10.71,6.57,normal
MIX-R1,2026-06-10T14:41:00,61.8,2.9,12.24,7.52,normal
MIX-R1,2026-06-10T14:42:00,65.87,2.92,9.32,6.94,normal
MIX-R1,2026-06-10T14:43:00,72.13,3.05,8.12,7.0,normal
MIX-R1,2026-06-10T14:44:00,68.94,2.25,10.68,6.94,normal
MIX-R1,2026-06-10T14:45:00,64.71,2.73,11.52,6.68,normal
MIX-R1,2026-06-10T14:46:00,59.06,1.97,11.76,6.98,normal
MIX-R1,2026-06-10T14:47:00,65.35,2.94,9.97,6.48,normal
MIX-R1,2026-06-10T14:48:00,63.27,1.93,9.76,6.71,normal
MIX-R1,2026-06-10T14:49:00,67.44,3.18,11.29,7.2,normal
MIX-R1,2026-06-10T14:50:00,69.23,3.48,10.51,6.51,normal
MIX-R1,2026-06-10T14:51:00,67.96,4.21,10.84,7.38,normal
MIX-R1,2026-06-10T14:52:00,58.9,2.51,11.36,6.88,normal
MIX-R1,2026-06-10T14:53:00,70.26,3.19,9.63,6.74,normal
MIX-R1,2026-06-10T14:54:00,58.87,2.52,11.47,7.06,normal
MIX-R1,2026-06-10T14:55:00,66.45,2.17,10.14,6.43,normal
MIX-R1,2026-06-10T14:56:00,69.71,2.85,9.41,6.81,normal
MIX-R1,2026-06-10T14:57:00,62.44,4.09,9.77,6.38,normal
MIX-R1,2026-06-10T14:58:00,56.39,3.18,9.94,6.37,normal
MIX-R1,2026-06-10T14:59:00,69.76,3.6,10.47,7.21,normal
MIX-R1,2026-06-10T15:00:00,67.65,2.71,9.46,7.05,normal
MIX-R1,2026-06-10T15:01:00,66.59,3.3,9.65,6.98,normal
MIX-R1,2026-06-10T15:02:00,61.98,3.14,11.95,6.6,normal
MIX-R1,2026-06-10T15:03:00,58.71,2.57,11.49,6.88,normal
MIX-R1,2026-06-10T15:04:00,64.48,2.89,10.99,6.55,normal
MIX-R1,2026-06-10T15:05:00,66.22,2.76,9.6,6.61,normal
MIX-R1,2026-06-10T15:06:00,63.5,3.17,10.74,5.69,normal
MIX-R1,2026-06-10T15:07:00,61.77,2.97,12.01,6.48,normal
MIX-R1,2026-06-10T15:08:00,65.65,4.1,9.19,6.92,normal
MIX-R1,2026-06-10T15:09:00,61.79,2.9,9.7,6.58,normal
MIX-R1,2026-06-10T15:10:00,75.89,3.71,11.6,6.95,normal
MIX-R1,2026-06-10T15:11:00,58.57,3.44,11.57,6.54,normal
MIX-R1,2026-06-10T15:12:00,68.86,3.62,12.35,6.67,normal
MIX-R1,2026-06-10T15:13:00,60.61,2.98,11.94,6.25,normal
MIX-R1,2026-06-10T15:14:00,56.73,3.25,10.06,6.8,normal
MIX-R1,2026-06-10T15:15:00,68.78,2.87,8.63,7.41,normal
MIX-R1,2026-06-10T15:16:00,61.01,2.56,11.6,6.68,normal
MIX-R1,2026-06-10T15:17:00,64.75,3.49,11.58,6.7,normal
MIX-R1,2026-06-10T15:18:00,71.08,1.92,11.26,6.55,normal
MIX-R1,2026-06-10T15:19:00,70.49,3.29,9.83,7.0,normal
MIX-R1,2026-06-10T15:20:00,68.57,3.59,9.47,6.65,normal
MIX-R1,2026-06-10T15:21:00,64.98,3.18,11.25,6.2,normal
MIX-R1,2026-06-10T15:22:00,66.34,3.03,9.66,6.58,normal
MIX-R1,2026-06-10T15:23:00,64.14,1.04,9.8,6.54,normal
MIX-R1,2026-06-10T15:24:00,67.13,2.72,10.28,7.26,normal
MIX-R1,2026-06-10T15:25:00,68.98,3.74,10.0,6.96,normal
MIX-R1,2026-06-10T15:26:00,64.06,3.08,10.91,6.62,normal
MIX-R1,2026-06-10T15:27:00,70.97,3.1,11.12,7.24,normal
MIX-R1,2026-06-10T15:28:00,69.13,2.35,10.94,7.06,normal
MIX-R1,2026-06-10T15:29:00,68.57,2.53,9.84,7.1,normal
MIX-R1,2026-06-10T15:30:00,61.95,3.02,12.08,6.79,normal
MIX-R1,2026-06-10T15:31:00,62.09,2.67,10.83,6.4,normal
MIX-R1,2026-06-10T15:32:00,64.01,3.4,11.8,7.0,normal
MIX-R1,2026-06-10T15:33:00,62.14,3.91,10.2,6.43,normal
MIX-R1,2026-06-10T15:34:00,64.31,4.06,10.67,6.8,normal
MIX-R1,2026-06-10T15:35:00,71.55,2.34,9.21,6.32,normal
MIX-R1,2026-06-10T15:36:00,66.49,3.3,12.04,6.87,normal
MIX-R1,2026-06-10T15:37:00,63.38,3.2,10.62,6.3,normal
MIX-R1,2026-06-10T15:38:00,75.84,3.51,10.71,6.98,normal
MIX-R1,2026-06-10T15:39:00,67.84,3.12,9.87,6.98,normal
MIX-R1,2026-06-10T15:40:00,66.54,2.71,11.92,6.89,normal
MIX-R1,2026-06-10T15:41:00,67.92,4.04,10.52,6.9,normal
MIX-R1,2026-06-10T15:42:00,68.24,2.77,10.55,6.84,normal
MIX-R1,2026-06-10T15:43:00,61.18,4.59,9.09,6.41,normal
MIX-R1,2026-06-10T15:44:00,70.26,3.63,9.47,6.98,normal
MIX-R1,2026-06-10T15:45:00,70.87,3.18,13.1,6.28,normal
MIX-R1,2026-06-10T15:46:00,67.78,3.9,11.39,6.74,normal
MIX-R1,2026-06-10T15:47:00,63.84,3.47,11.32,6.98,normal
MIX-R1,2026-06-10T15:48:00,69.16,2.59,10.27,6.52,normal
MIX-R1,2026-06-10T15:49:00,63.46,3.81,10.61,7.58,normal
MIX-R1,2026-06-10T15:50:00,65.77,3.24,10.61,6.61,normal
MIX-R1,2026-06-10T15:51:00,64.77,3.88,10.61,6.56,normal
MIX-R1,2026-06-10T15:52:00,61.3,2.93,10.57,7.16,normal
MIX-R1,2026-06-10T15:53:00,59.64,3.01,10.64,6.25,normal
MIX-R1,2026-06-10T15:54:00,61.67,2.79,9.7,6.86,normal
MIX-R1,2026-06-10T15:55:00,64.36,2.87,10.93,7.32,normal
MIX-R1,2026-06-10T15:56:00,71.56,2.05,11.08,6.75,normal
MIX-R1,2026-06-10T15:57:00,65.62,2.96,10.62,6.85,normal
MIX-R1,2026-06-10T15:58:00,62.68,2.66,10.05,6.87,normal
MIX-R1,2026-06-10T15:59:00,67.4,3.71,10.01,6.89,normal
MIX-R1,2026-06-10T16:00:00,68.85,3.9,10.44,6.73,normal
MIX-R1,2026-06-10T16:01:00,65.76,2.51,10.31,7.02,normal
MIX-R1,2026-06-10T16:02:00,67.57,3.04,10.72,6.55,normal
MIX-R1,2026-06-10T16:03:00,67.81,3.15,10.22,6.69,normal
MIX-R1,2026-06-10T16:04:00,64.75,2.93,11.16,6.68,normal
MIX-R1,2026-06-10T16:05:00,71.37,4.08,9.61,6.82,normal
MIX-R1,2026-06-10T16:06:00,62.4,3.0,12.5,6.71,normal
MIX-R1,2026-06-10T16:07:00,66.44,3.52,9.5,6.54,normal
MIX-R1,2026-06-10T16:08:00,60.18,2.67,7.65,6.96,normal
MIX-R1,2026-06-10T16:09:00,73.22,3.29,9.08,6.61,normal
MIX-R1,2026-06-10T16:10:00,63.16,2.59,11.36,7.04,normal
MIX-R1,2026-06-10T16:11:00,60.38,3.64,12.03,7.37,normal
MIX-R1,2026-06-10T16:12:00,76.46,2.66,13.32,6.69,normal
MIX-R1,2026-06-10T16:13:00,62.63,3.4,9.92,6.92,normal
MIX-R1,2026-06-10T16:14:00,59.72,3.06,11.79,6.78,normal
MIX-R1,2026-06-10T16:15:00,65.57,3.49,11.67,6.3,normal
MIX-R1,2026-06-10T16:16:00,67.34,3.04,10.67,7.12,normal
MIX-R1,2026-06-10T16:17:00,60.22,2.59,8.56,6.64,normal
MIX-R1,2026-06-10T16:18:00,70.32,3.13,9.16,6.65,normal
MIX-R1,2026-06-10T16:19:00,59.05,2.52,10.89,6.45,normal
MIX-R1,2026-06-10T16:20:00,69.45,3.16,10.59,6.72,normal
MIX-R1,2026-06-10T16:21:00,68.09,3.67,10.84,6.97,normal
MIX-R1,2026-06-10T16:22:00,64.15,3.53,10.16,6.8,normal
MIX-R1,2026-06-10T16:23:00,63.9,2.93,9.81,6.94,normal
MIX-R1,2026-06-10T16:24:00,70.24,3.9,9.24,7.19,normal
MIX-R1,2026-06-10T16:25:00,63.73,3.56,9.59,6.84,normal
MIX-R1,2026-06-10T16:26:00,66.25,2.31,11.11,7.2,normal
MIX-R1,2026-06-10T16:27:00,64.3,4.02,10.31,7.05,normal
MIX-R1,2026-06-10T16:28:00,56.13,4.65,12.0,6.71,normal
MIX-R1,2026-06-10T16:29:00,57.11,3.37,9.06,6.93,normal
MIX-R1,2026-06-10T16:30:00,66.65,2.64,11.62,7.04,normal
MIX-R1,2026-06-10T16:31:00,68.9,3.21,9.08,7.09,normal
MIX-R1,2026-06-10T16:32:00,63.92,2.37,11.85,7.43,normal
MIX-R1,2026-06-10T16:33:00,64.84,4.5,10.59,6.69,normal
MIX-R1,2026-06-10T16:34:00,62.48,4.18,9.72,7.02,normal
MIX-R1,2026-06-10T16:35:00,62.76,2.92,11.53,6.69,normal
MIX-R1,2026-06-10T16:36:00,63.38,3.88,12.1,6.99,normal
MIX-R1,2026-06-10T16:37:00,62.38,2.89,10.58,6.9,normal
MIX-R1,2026-06-10T16:38:00,61.05,3.63,10.59,6.29,normal
MIX-R1,2026-06-10T16:39:00,61.28,2.9,10.43,7.37,normal
MIX-R1,2026-06-10T16:40:00,65.95,2.7,10.72,6.69,normal
MIX-R1,2026-06-10T16:41:00,66.3,3.55,11.71,6.79,normal
MIX-R1,2026-06-10T16:42:00,71.56,3.74,9.79,7.46,normal
MIX-R1,2026-06-10T16:43:00,66.31,2.7,12.15,7.42,normal
MIX-R1,2026-06-10T16:44:00,64.87,2.9,10.33,7.01,normal
MIX-R1,2026-06-10T16:45:00,70.11,3.54,10.6,7.25,normal
MIX-R1,2026-06-10T16:46:00,63.75,3.82,10.21,6.93,normal
MIX-R1,2026-06-10T16:47:00,64.55,3.17,10.12,7.2,normal
MIX-R1,2026-06-10T16:48:00,62.07,2.76,12.62,7.09,normal
MIX-R1,2026-06-10T16:49:00,55.46,2.86,8.69,6.51,normal
MIX-R1,2026-06-10T16:50:00,52.45,3.12,9.36,6.82,normal
MIX-R1,2026-06-10T16:51:00,58.5,3.25,10.09,7.25,normal
MIX-R1,2026-06-10T16:52:00,70.65,3.67,10.17,7.4,normal
MIX-R1,2026-06-10T16:53:00,58.79,2.36,10.42,7.48,normal
MIX-R1,2026-06-10T16:54:00,64.19,3.09,9.06,7.08,normal
MIX-R1,2026-06-10T16:55:00,68.81,3.67,9.87,6.59,normal
MIX-R1,2026-06-10T16:56:00,59.83,3.25,9.42,6.45,normal
MIX-R1,2026-06-10T16:57:00,63.31,2.91,9.96,6.94,normal
MIX-R1,2026-06-10T16:58:00,65.32,3.03,10.68,6.5,normal
MIX-R1,2026-06-10T16:59:00,65.42,3.29,9.0,7.1,normal
MIX-R1,2026-06-10T17:00:00,61.47,3.25,11.66,7.08,normal
MIX-R1,2026-06-10T17:01:00,65.14,2.98,11.45,7.0,normal
MIX-R1,2026-06-10T17:02:00,62.53,2.72,8.43,6.85,normal
MIX-R1,2026-06-10T17:03:00,64.67,3.88,10.86,7.2,normal
MIX-R1,2026-06-10T17:04:00,62.21,3.88,9.97,7.03,normal
MIX-R1,2026-06-10T17:05:00,59.16,3.34,8.52,6.72,normal
MIX-R1,2026-06-10T17:06:00,66.76,2.89,9.45,7.05,normal
MIX-R1,2026-06-10T17:07:00,64.59,2.91,10.54,7.59,normal
MIX-R1,2026-06-10T17:08:00,69.61,3.9,10.94,6.85,normal
MIX-R1,2026-06-10T17:09:00,55.42,2.79,10.02,6.24,normal
MIX-R1,2026-06-10T17:10:00,60.37,2.01,10.46,7.05,normal
MIX-R1,2026-06-10T17:11:00,69.43,3.45,9.54,6.22,normal
MIX-R1,2026-06-10T17:12:00,57.97,2.44,9.61,6.75,normal
MIX-R1,2026-06-10T17:13:00,60.94,3.4,10.27,6.8,normal
MIX-R1,2026-06-10T17:14:00,69.56,2.49,10.92,6.8,normal
MIX-R1,2026-06-10T17:15:00,63.67,3.73,11.38,6.52,normal
MIX-R1,2026-06-10T17:16:00,64.27,3.37,10.23,6.98,normal
MIX-R1,2026-06-10T17:17:00,66.12,4.3,8.97,6.76,normal
MIX-R1,2026-06-10T17:18:00,61.37,3.56,8.88,6.9,normal
MIX-R1,2026-06-10T17:19:00,62.48,2.76,9.05,6.66,normal
MIX-R1,2026-06-10T17:20:00,69.34,3.18,11.13,7.3,normal
MIX-R1,2026-06-10T17:21:00,66.06,2.86,10.97,6.64,normal
MIX-R1,2026-06-10T17:22:00,62.98,2.29,11.43,6.68,normal
MIX-R1,2026-06-10T17:23:00,65.73,2.58,10.94,6.57,normal
MIX-R1,2026-06-10T17:24:00,64.43,3.73,11.29,6.79,normal
MIX-R1,2026-06-10T17:25:00,57.93,5.0,12.25,7.02,normal
MIX-R1,2026-06-10T17:26:00,61.99,3.13,9.96,7.18,normal
MIX-R1,2026-06-10T17:27:00,66.05,2.73,10.03,7.14,normal
MIX-R1,2026-06-10T17:28:00,71.4,4.12,11.26,6.72,normal
MIX-R1,2026-06-10T17:29:00,52.03,3.38,10.5,6.84,normal
MIX-R1,2026-06-10T17:30:00,65.22,2.4,11.06,6.99,normal
MIX-R1,2026-06-10T17:31:00,67.73,3.77,11.1,6.68,normal
MIX-R1,2026-06-10T17:32:00,64.72,3.25,10.61,7.1,normal
MIX-R1,2026-06-10T17:33:00,67.57,4.45,12.71,6.82,normal
MIX-R1,2026-06-10T17:34:00,49.65,3.94,9.96,6.56,normal
MIX-R1,2026-06-10T17:35:00,63.41,2.93,11.11,6.33,normal
MIX-R1,2026-06-10T17:36:00,60.69,3.41,11.12,6.99,normal
MIX-R1,2026-06-10T17:37:00,61.85,2.61,9.99,6.87,normal
MIX-R1,2026-06-10T17:38:00,70.94,1.97,10.28,6.4,normal
MIX-R1,2026-06-10T17:39:00,58.39,3.78,11.04,6.93,normal
MIX-R1,2026-06-10T17:40:00,68.68,2.91,10.07,7.46,normal
MIX-R1,2026-06-10T17:41:00,64.01,3.64,10.51,6.25,normal
MIX-R1,2026-06-10T17:42:00,56.82,2.85,11.56,7.04,normal
MIX-R1,2026-06-10T17:43:00,68.66,2.61,12.12,6.51,normal
MIX-R1,2026-06-10T17:44:00,65.85,3.19,10.33,7.2,normal
MIX-R1,2026-06-10T17:45:00,62.18,2.39,10.52,6.68,normal
MIX-R1,2026-06-10T17:46:00,78.51,3.61,10.09,6.48,normal
MIX-R1,2026-06-10T17:47:00,57.48,2.58,10.61,7.23,normal
MIX-R1,2026-06-10T17:48:00,69.49,3.34,10.18,6.88,normal
MIX-R1,2026-06-10T17:49:00,62.93,4.23,10.31,6.77,normal
MIX-R1,2026-06-10T17:50:00,56.14,3.08,11.34,6.48,normal
MIX-R1,2026-06-10T17:51:00,62.0,3.68,9.02,7.12,normal
MIX-R1,2026-06-10T17:52:00,62.87,2.97,9.38,6.91,normal
MIX-R1,2026-06-10T17:53:00,74.84,3.67,9.64,7.14,normal
MIX-R1,2026-06-10T17:54:00,63.73,4.02,11.31,5.92,normal
MIX-R1,2026-06-10T17:55:00,60.98,3.77,10.65,6.49,normal
MIX-R1,2026-06-10T17:56:00,62.47,2.06,10.41,7.46,normal
MIX-R1,2026-06-10T17:57:00,68.22,4.51,11.38,7.11,normal
MIX-R1,2026-06-10T17:58:00,72.9,3.43,10.31,7.11,normal
MIX-R1,2026-06-10T17:59:00,70.82,2.91,9.78,6.84,normal
MIX-R1,2026-06-10T18:00:00,68.33,3.68,9.08,7.37,normal
MIX-R1,2026-06-10T18:01:00,62.44,3.04,9.6,7.61,normal
MIX-R1,2026-06-10T18:02:00,65.97,2.69,11.36,7.03,normal
MIX-R1,2026-06-10T18:03:00,64.25,3.7,9.67,6.65,normal
MIX-R1,2026-06-10T18:04:00,56.96,2.41,12.31,7.29,normal
MIX-R1,2026-06-10T18:05:00,65.26,4.2,10.34,6.73,normal
MIX-R1,2026-06-10T18:06:00,65.23,3.13,10.28,7.14,normal
MIX-R1,2026-06-10T18:07:00,65.6,3.63,11.53,6.92,normal
MIX-R1,2026-06-10T18:08:00,61.12,2.39,10.65,6.75,normal
MIX-R1,2026-06-10T18:09:00,65.35,3.19,13.08,6.4,normal
MIX-R1,2026-06-10T18:10:00,57.04,3.4,10.12,6.89,normal
MIX-R1,2026-06-10T18:11:00,67.34,3.97,8.99,6.63,normal
MIX-R1,2026-06-10T18:12:00,66.72,3.66,12.69,7.09,normal
MIX-R1,2026-06-10T18:13:00,64.77,2.67,9.94,6.62,normal
MIX-R1,2026-06-10T18:14:00,67.62,3.35,9.18,6.67,normal
MIX-R1,2026-06-10T18:15:00,68.51,3.41,11.07,6.91,normal
MIX-R1,2026-06-10T18:16:00,71.51,3.34,10.11,6.53,normal
MIX-R1,2026-06-10T18:17:00,66.0,1.74,10.32,6.74,normal
MIX-R1,2026-06-10T18:18:00,59.54,2.64,11.31,6.87,normal
MIX-R1,2026-06-10T18:19:00,65.41,3.38,10.59,7.17,normal
MIX-R1,2026-06-10T18:20:00,65.49,2.33,12.13,6.91,normal
MIX-R1,2026-06-10T18:21:00,62.64,2.45,10.9,6.76,normal
MIX-R1,2026-06-10T18:22:00,71.3,2.99,9.66,7.07,normal
MIX-R1,2026-06-10T18:23:00,68.7,3.3,11.18,6.79,normal
MIX-R1,2026-06-10T18:24:00,65.94,3.9,11.13,6.75,normal
MIX-R1,2026-06-10T18:25:00,70.41,1.78,12.55,6.29,normal
MIX-R1,2026-06-10T18:26:00,62.49,3.18,10.35,7.1,normal
MIX-R1,2026-06-10T18:27:00,60.77,3.36,9.92,6.89,normal
MIX-R1,2026-06-10T18:28:00,64.74,3.26,9.95,6.65,normal
MIX-R1,2026-06-10T18:29:00,66.15,3.77,9.9,6.54,normal
MIX-R1,2026-06-10T18:30:00,67.45,3.18,11.33,6.53,normal
MIX-R1,2026-06-10T18:31:00,57.88,2.88,9.73,6.78,normal
MIX-R1,2026-06-10T18:32:00,62.45,3.64,10.21,6.85,normal
MIX-R1,2026-06-10T18:33:00,65.63,3.32,10.48,6.95,normal
MIX-R1,2026-06-10T18:34:00,61.82,4.04,10.26,6.41,normal
MIX-R1,2026-06-10T18:35:00,65.75,2.69,11.17,7.46,normal
MIX-R1,2026-06-10T18:36:00,61.85,3.4,8.74,6.94,normal
MIX-R1,2026-06-10T18:37:00,61.46,2.83,9.4,7.02,normal
MIX-R1,2026-06-10T18:38:00,69.03,3.21,9.64,7.28,normal
MIX-R1,2026-06-10T18:39:00,62.0,1.9,10.96,6.47,normal
MIX-R1,2026-06-10T18:40:00,68.95,2.97,11.1,7.22,normal
MIX-R1,2026-06-10T18:41:00,60.16,2.86,10.42,7.26,normal
MIX-R1,2026-06-10T18:42:00,62.37,2.84,10.98,6.63,normal
MIX-R1,2026-06-10T18:43:00,65.61,2.27,12.71,6.4,normal
MIX-R1,2026-06-10T18:44:00,63.71,3.18,12.41,6.4,normal
MIX-R1,2026-06-10T18:45:00,72.93,3.65,10.92,6.5,normal
MIX-R1,2026-06-10T18:46:00,67.28,2.77,11.77,6.51,normal
MIX-R1,2026-06-10T18:47:00,64.55,2.87,9.51,7.02,normal
MIX-R1,2026-06-10T18:48:00,67.14,3.93,8.72,7.12,normal
MIX-R1,2026-06-10T18:49:00,75.02,2.93,12.4,6.72,normal
MIX-R1,2026-06-10T18:50:00,59.51,3.02,11.55,6.55,normal
MIX-R1,2026-06-10T18:51:00,62.6,3.56,10.5,6.98,normal
MIX-R1,2026-06-10T18:52:00,65.95,3.49,10.07,6.87,normal
MIX-R1,2026-06-10T18:53:00,61.29,3.97,9.87,7.14,normal
MIX-R1,2026-06-10T18:54:00,64.07,3.32,10.01,6.5,normal
MIX-R1,2026-06-10T18:55:00,58.02,2.57,10.18,6.86,normal
MIX-R1,2026-06-10T18:56:00,69.04,2.93,9.62,6.37,normal
MIX-R1,2026-06-10T18:57:00,66.92,4.03,11.77,7.01,normal
MIX-R1,2026-06-10T18:58:00,67.55,4.22,10.83,6.99,normal
MIX-R1,2026-06-10T18:59:00,63.72,2.38,9.82,6.8,normal
MIX-R1,2026-06-10T19:00:00,65.24,4.36,10.58,7.15,normal
MIX-R1,2026-06-10T19:01:00,63.26,3.01,9.17,6.58,normal
MIX-R1,2026-06-10T19:02:00,67.11,3.2,11.44,6.85,normal
MIX-R1,2026-06-10T19:03:00,63.59,4.49,10.41,7.15,normal
MIX-R1,2026-06-10T19:04:00,63.4,3.63,11.43,6.86,normal
MIX-R1,2026-06-10T19:05:00,55.58,3.21,11.73,6.96,normal
MIX-R1,2026-06-10T19:06:00,66.78,2.17,9.78,6.92,normal
MIX-R1,2026-06-10T19:07:00,66.64,3.93,10.36,6.92,normal
MIX-R1,2026-06-10T19:08:00,65.07,2.61,8.24,6.93,normal
MIX-R1,2026-06-10T19:09:00,65.7,2.83,8.88,6.99,normal
MIX-R1,2026-06-10T19:10:00,63.94,3.53,12.36,6.16,normal
MIX-R1,2026-06-10T19:11:00,62.2,3.07,11.95,6.31,normal
MIX-R1,2026-06-10T19:12:00,72.74,3.28,10.4,6.74,normal
MIX-R1,2026-06-10T19:13:00,63.25,3.83,9.43,6.9,normal
MIX-R1,2026-06-10T19:14:00,63.46,2.74,13.09,6.93,normal
MIX-R1,2026-06-10T19:15:00,67.45,3.88,9.08,7.33,normal
MIX-R1,2026-06-10T19:16:00,54.96,2.74,10.04,6.97,normal
MIX-R1,2026-06-10T19:17:00,65.87,3.1,10.49,6.51,normal
MIX-R1,2026-06-10T19:18:00,59.01,3.64,11.19,7.28,normal
MIX-R1,2026-06-10T19:19:00,61.84,3.62,10.22,7.16,normal
MIX-R1,2026-06-10T19:20:00,69.09,3.33,10.16,7.09,normal
MIX-R1,2026-06-10T19:21:00,67.59,2.79,9.17,6.71,normal
MIX-R1,2026-06-10T19:22:00,71.06,3.89,9.39,6.45,normal
MIX-R1,2026-06-10T19:23:00,70.1,2.52,11.01,6.62,normal
MIX-R1,2026-06-10T19:24:00,71.47,2.74,11.64,6.86,normal
MIX-R1,2026-06-10T19:25:00,66.01,2.02,8.3,6.73,normal
MIX-R1,2026-06-10T19:26:00,65.99,2.52,9.41,6.97,normal
MIX-R1,2026-06-10T19:27:00,67.25,3.12,11.28,6.45,normal
MIX-R1,2026-06-10T19:28:00,63.58,4.19,10.57,6.84,normal
MIX-R1,2026-06-10T19:29:00,74.22,2.36,11.3,7.3,normal
MIX-R1,2026-06-10T19:30:00,63.7,3.72,9.52,6.59,normal
MIX-R1,2026-06-10T19:31:00,66.54,3.68,11.62,7.27,normal
MIX-R1,2026-06-10T19:32:00,64.73,3.92,10.16,7.07,normal
MIX-R1,2026-06-10T19:33:00,65.83,3.47,10.92,6.32,normal
MIX-R1,2026-06-10T19:34:00,60.5,3.26,8.81,7.05,normal
MIX-R1,2026-06-10T19:35:00,68.49,3.4,9.38,7.21,normal
MIX-R1,2026-06-10T19:36:00,73.15,3.29,11.01,6.86,normal
MIX-R1,2026-06-10T19:37:00,67.12,3.13,10.47,7.07,normal
MIX-R1,2026-06-10T19:38:00,74.38,2.36,10.4,6.45,normal
MIX-R1,2026-06-10T19:39:00,71.37,2.85,9.06,6.99,normal
MIX-R1,2026-06-10T19:40:00,71.98,3.6,10.7,6.92,normal
MIX-R1,2026-06-10T19:41:00,70.66,2.68,10.39,6.66,normal
MIX-R1,2026-06-10T19:42:00,60.33,3.0,11.61,6.97,normal
MIX-R1,2026-06-10T19:43:00,67.58,3.29,11.02,6.56,normal
MIX-R1,2026-06-10T19:44:00,63.76,3.32,10.78,6.9,normal
MIX-R1,2026-06-10T19:45:00,64.45,2.97,13.66,7.07,normal
MIX-R1,2026-06-10T19:46:00,66.65,3.06,10.05,6.76,normal
